Timestamp,Value
15-04-19 0:30,0.18846491
16-04-19 0:30,35
17-04-19 0:30,0
18-04-19 0:30,2540
19-04-19 0:30,5.854875565
20-04-19 0:30,2.16507721
21-04-19 0:30,0
15-04-19 1:30,49144.124
16-04-19 1:30,13
17-04-19 1:30,0
18-04-19 1:30,0.23565349
19-04-19 1:30,0
20-04-19 1:30,15.34000015
21-04-19 1:30,4.321566582
15-04-19 2:30,0
16-04-19 2:30,0
17-04-19 2:30,100
18-04-19 2:30,26391.372
19-04-19 2:30,1
20-04-19 2:30,9848.343
21-04-19 2:30,3.015364409
15-04-19 3:30,0.249149799
16-04-19 3:30,21.5
17-04-19 3:30,1.060592532
18-04-19 3:30,18
19-04-19 3:30,0
20-04-19 3:30,139
21-04-19 3:30,0
15-04-19 4:30,4
16-04-19 4:30,
17-04-19 4:30,9509.923
18-04-19 4:30,7.901316643
19-04-19 4:30,5.933213711
20-04-19 4:30,2550
21-04-19 4:30,15
15-04-19 5:30,720
16-04-19 5:30,-7.2
17-04-19 5:30,0
18-04-19 5:30,0
19-04-19 5:30,0
20-04-19 5:30,9845
21-04-19 5:30,3800
15-04-19 6:30,0
16-04-19 6:30,0
17-04-19 6:30,15
18-04-19 6:30,35
19-04-19 6:30,67.40222168
20-04-19 6:30,2.087736607
21-04-19 6:30,25915.306
15-04-19 7:30,401
16-04-19 7:30,1
17-04-19 7:30,93
18-04-19 7:30,97
19-04-19 7:30,0
20-04-19 7:30,0
21-04-19 7:30,413
15-04-19 8:30,31.97999954
16-04-19 8:30,2550
17-04-19 8:30,135
18-04-19 8:30,24.79000092
19-04-19 8:30,0
20-04-19 8:30,0
21-04-19 8:30,21.5
15-04-19 9:30,1
16-04-19 9:30,21.25
17-04-19 9:30,
18-04-19 9:30,3.722121716
19-04-19 9:30,14044.733
20-04-19 9:30,0.214065343
21-04-19 9:30,21.5
15-04-19 10:30,0
16-04-19 10:30,602
17-04-19 10:30,0
18-04-19 10:30,0
19-04-19 10:30,3108
20-04-19 10:30,786
21-04-19 10:30,0.251785606
15-04-19 11:30,11002
16-04-19 11:30,100
17-04-19 11:30,3.161381722
18-04-19 11:30,390
19-04-19 11:30,0
20-04-19 11:30,0
21-04-19 11:30,2.61460948
15-04-19 12:30,74581.768
16-04-19 12:30,0
17-04-19 12:30,74
18-04-19 12:30,21.5
19-04-19 12:30,31
20-04-19 12:30,0
21-04-19 12:30,100
15-04-19 13:30,786
16-04-19 13:30,0
17-04-19 13:30,8.293775559
18-04-19 13:30,11002
19-04-19 13:30,1.781132221
20-04-19 13:30,100
21-04-19 13:30,0
15-04-19 14:30,0
16-04-19 14:30,0
17-04-19 14:30,1.371803999
18-04-19 14:30,3.593975544
19-04-19 14:30,418
20-04-19 14:30,11135
21-04-19 14:30,5.118917465
15-04-19 15:30,0.990695775
16-04-19 15:30,15
17-04-19 15:30,4
18-04-19 15:30,0
19-04-19 15:30,0
20-04-19 15:30,26
21-04-19 15:30,0
15-04-19 16:30,1096.898
16-04-19 16:30,0
17-04-19 16:30,2550
18-04-19 16:30,0.316904217
19-04-19 16:30,0
20-04-19 16:30,0
21-04-19 16:30,1.794498682
15-04-19 17:30,2.173853397
16-04-19 17:30,0
17-04-19 17:30,0.566682041
18-04-19 17:30,0
19-04-19 17:30,1.079939723
20-04-19 17:30,34680.492
21-04-19 17:30,0
15-04-19 18:30,11.05197811
16-04-19 18:30,1.739698052
17-04-19 18:30,11135
18-04-19 18:30,15
19-04-19 18:30,0
20-04-19 18:30,1.363709211
21-04-19 18:30,51.42474365
15-04-19 19:30,2.540322781
16-04-19 19:30,174
17-04-19 19:30,0.511925221
18-04-19 19:30,129
19-04-19 19:30,0
20-04-19 19:30,0
21-04-19 19:30,1.956138253
15-04-19 20:30,11
16-04-19 20:30,0
17-04-19 20:30,0
18-04-19 20:30,11065
19-04-19 20:30,0.630054593
20-04-19 20:30,21.6
21-04-19 20:30,4.68958807
15-04-19 21:30,0.26997754
16-04-19 21:30,17944
17-04-19 21:30,0
18-04-19 21:30,0
19-04-19 21:30,20
20-04-19 21:30,21.5
21-04-19 21:30,0
15-04-19 22:30,3.144065619
16-04-19 22:30,0
17-04-19 22:30,0
18-04-19 22:30,277
19-04-19 22:30,23.5
20-04-19 22:30,7.298690796
21-04-19 22:30,2.047798395
15-04-19 23:30,4.158086777
16-04-19 23:30,2.467450619
17-04-19 23:30,64324.487
18-04-19 23:30,
19-04-19 23:30,0
20-04-19 23:30,28.471
21-04-19 23:30,31269.704
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
