Timestamp,Value
2019/04/15 0:30,0.18846491
2019/04/16 0:30,35
2019/04/17 0:30,0
2019/04/18 0:30,2540
2019/04/19 0:30,5.854875565
2019/04/20 0:30,2.16507721
2019/04/21 0:30,0
2019/04/15 1:30,49144.124
2019/04/16 1:30,13
2019/04/17 1:30,0
2019/04/18 1:30,0.23565349
2019/04/19 1:30,0
2019/04/20 1:30,15.34000015
2019/04/21 1:30,4.321566582
2019/04/15 2:30,0
2019/04/16 2:30,0
2019/04/17 2:30,100
2019/04/18 2:30,26391.372
2019/04/19 2:30,1
2019/04/20 2:30,9848.343
2019/04/21 2:30,3.015364409
2019/04/15 3:30,0.249149799
2019/04/16 3:30,21.5
2019/04/17 3:30,1.060592532
2019/04/18 3:30,18
2019/04/19 3:30,0
2019/04/20 3:30,139
2019/04/21 3:30,0
2019/04/15 4:30,4
2019/04/16 4:30,
2019/04/17 4:30,9509.923
2019/04/18 4:30,7.901316643
2019/04/19 4:30,5.933213711
2019/04/20 4:30,2550
2019/04/21 4:30,15
2019/04/15 5:30,720
2019/04/16 5:30,-7.2
2019/04/17 5:30,0
2019/04/18 5:30,0
2019/04/19 5:30,0
2019/04/20 5:30,9845
2019/04/21 5:30,3800
2019/04/15 6:30,0
2019/04/16 6:30,0
2019/04/17 6:30,15
2019/04/18 6:30,35
2019/04/19 6:30,67.40222168
2019/04/20 6:30,2.087736607
2019/04/21 6:30,25915.306
2019/04/15 7:30,401
2019/04/16 7:30,1
2019/04/17 7:30,93
2019/04/18 7:30,97
2019/04/19 7:30,0
2019/04/20 7:30,0
2019/04/21 7:30,413
2019/04/15 8:30,31.97999954
2019/04/16 8:30,2550
2019/04/17 8:30,135
2019/04/18 8:30,24.79000092
2019/04/19 8:30,0
2019/04/20 8:30,0
2019/04/21 8:30,21.5
2019/04/15 9:30,1
2019/04/16 9:30,21.25
2019/04/17 9:30,
2019/04/18 9:30,3.722121716
2019/04/19 9:30,14044.733
2019/04/20 9:30,0.214065343
2019/04/21 9:30,21.5
2019/04/15 10:30,0
2019/04/16 10:30,602
2019/04/17 10:30,0
2019/04/18 10:30,0
2019/04/19 10:30,3108
2019/04/20 10:30,786
2019/04/21 10:30,0.251785606
2019/04/15 11:30,11002
2019/04/16 11:30,100
2019/04/17 11:30,3.161381722
2019/04/18 11:30,390
2019/04/19 11:30,0
2019/04/20 11:30,0
2019/04/21 11:30,2.61460948
2019/04/15 12:30,74581.768
2019/04/16 12:30,0
2019/04/17 12:30,74
2019/04/18 12:30,21.5
2019/04/19 12:30,31
2019/04/20 12:30,0
2019/04/21 12:30,100
2019/04/15 13:30,786
2019/04/16 13:30,0
2019/04/17 13:30,8.293775559
2019/04/18 13:30,11002
2019/04/19 13:30,1.781132221
2019/04/20 13:30,100
2019/04/21 13:30,0
2019/04/15 14:30,0
2019/04/16 14:30,0
2019/04/17 14:30,1.371803999
2019/04/18 14:30,3.593975544
2019/04/19 14:30,418
2019/04/20 14:30,11135
2019/04/21 14:30,5.118917465
2019/04/15 15:30,0.990695775
2019/04/16 15:30,15
2019/04/17 15:30,4
2019/04/18 15:30,0
2019/04/19 15:30,0
2019/04/20 15:30,26
2019/04/21 15:30,0
2019/04/15 16:30,1096.898
2019/04/16 16:30,0
2019/04/17 16:30,2550
2019/04/18 16:30,0.316904217
2019/04/19 16:30,0
2019/04/20 16:30,0
2019/04/21 16:30,1.794498682
2019/04/15 17:30,2.173853397
2019/04/16 17:30,0
2019/04/17 17:30,0.566682041
2019/04/18 17:30,0
2019/04/19 17:30,1.079939723
2019/04/20 17:30,34680.492
2019/04/21 17:30,0
2019/04/15 18:30,11.05197811
2019/04/16 18:30,1.739698052
2019/04/17 18:30,11135
2019/04/18 18:30,15
2019/04/19 18:30,0
2019/04/20 18:30,1.363709211
2019/04/21 18:30,51.42474365
2019/04/15 19:30,2.540322781
2019/04/16 19:30,174
2019/04/17 19:30,0.511925221
2019/04/18 19:30,129
