Timestamp,Value
2017-12-31,5.298305394000001
2018-01-01,127.23506897799999
2018-01-02,127.48073494699997
2018-01-03,127.83899089999998
2018-01-04,128.20881094499998
2018-01-05,128.577207627
2018-01-06,128.80692774
2018-01-07,128.941317229
2018-01-08,129.21081505099994
2018-01-09,129.59558280299999
2018-01-10,129.96842435699998
2018-01-11,130.338330522
2018-01-12,130.70026104699997
2018-01-13,130.95228526600002
2018-01-14,131.097734056
2018-01-15,131.37134161199998
2018-01-16,131.757859433
2018-01-17,132.13591623899995
2018-01-18,132.53158627700003
2018-01-19,132.90640578600005
2018-01-20,133.16073000599988
2018-01-21,133.31025753099996
2018-01-22,133.58551833900006
2018-01-23,133.98104194
2018-01-24,134.35370808300001
2018-01-25,134.71661022200004
2018-01-26,135.08154669200007
2018-01-27,135.357636373
2018-01-28,135.50664580499998
2018-01-29,135.79204503900002
2018-01-30,136.14669747600004
2018-01-31,136.516855692
2018-02-01,136.889115975
2018-02-02,137.280525577
2018-02-03,137.5483063799999
2018-02-04,137.70296673900003
2018-02-05,138.00377128099998
2018-02-06,138.40475107100002
2018-02-07,138.80381042599996
2018-02-08,139.216368628
2018-02-09,139.61245623499997
2018-02-10,139.879495225
2018-02-11,140.03978615399998
2018-02-12,140.33949005199997
2018-02-13,140.73677200799995
2018-02-14,141.14481642999993
2018-02-15,141.55302644899996
2018-02-16,141.93510547900004
2018-02-17,142.17901083199993
2018-02-18,142.35876280500005
2018-02-19,142.67240820799998
2018-02-20,143.07517754699998
2018-02-21,143.4989703
2018-02-22,143.930939837
2018-02-23,144.34742385200002
2018-02-24,144.62885275599996
2018-02-25,144.79755161199995
2018-02-26,145.10560856700002
2018-02-27,145.61493260800003
2018-02-28,146.15851250300003
2018-03-01,146.680108408
2018-03-02,147.12782538099998
2018-03-03,147.423821861
2018-03-04,147.60589823600003
2018-03-05,147.92422455599993
2018-03-06,148.32956482999998
2018-03-07,148.69285517199995
2018-03-08,149.05058260200005
2018-03-09,149.36885142399998
2018-03-10,149.60901835999994
2018-03-11,149.77386444499996
2018-03-12,150.00622491099998
2018-03-13,150.369286162
2018-03-14,150.716060087
2018-03-15,151.052116185
2018-03-16,149.81806046199992
2018-03-17,151.63615432699996
2018-03-18,151.795867496
2018-03-19,152.05638530499994
2018-03-20,152.41700664400005
2018-03-21,152.79505929200002
2018-03-22,153.15108961800001
2018-03-23,153.47546964199998
2018-03-24,153.70135234400004
2018-03-25,147.421939997
2018-03-26,154.06737697900007
2018-03-27,154.3978095169999
2018-03-28,154.71842327399992
2018-03-29,155.00433468799994
2018-03-30,155.31030803199997
2018-03-31,155.54118794700005
2018-04-01,155.67813812800003
2018-04-02,155.85059778500002
2018-04-03,156.109255452
2018-04-04,156.42166174599998
2018-04-05,156.721783977
2018-04-06,157.01611961500004
2018-04-07,157.23808423000003
2018-04-08,157.38795237600002
2018-04-09,155.97566860000006
2018-04-10,157.9203272029999
2018-04-11,158.22239701200002
2018-04-12,158.52680073999997
2018-04-13,158.8199253169999
2018-04-14,159.04615241099998
2018-04-15,159.21057257800004
2018-04-16,159.46005783500001
2018-04-17,159.77177003399996
2018-04-18,160.069448153
2018-04-19,160.382907241
2018-04-20,160.69667609499993
2018-04-21,160.94593300699998
2018-04-22,161.13490075899992
2018-04-23,161.38049396300005
2018-04-24,161.69689662800008
2018-04-25,162.02455996099997
2018-04-26,162.35338884700008
2018-04-27,160.95494691900004
2018-04-28,162.90847155800006
2018-04-29,163.10158298500002
2018-04-30,163.31921897900006
2018-05-01,163.523673514
2018-05-02,163.73143123199992
2018-05-03,164.00610058000004
2018-05-04,164.283393631
2018-05-05,164.50848474300003
2018-05-06,164.676152209
2018-05-07,164.906553048
2018-05-08,165.126491847
2018-05-09,165.333883063
2018-05-10,165.54595058700008
2018-05-11,165.70679317199995
2018-05-12,165.86924978299996
2018-05-13,166.02199282399994
2018-05-14,166.23729187199993
2018-05-15,166.52283924500003
2018-05-16,166.80931020500006
2018-05-17,167.098576231
2018-05-18,167.39196910199993
2018-05-19,167.61906892499994
2018-05-20,167.77854340899995
2018-05-21,167.98703042999995
2018-05-22,166.516647634
2018-05-23,166.81808435799996
2018-05-24,168.88356331100002
2018-05-25,169.20425254900005
2018-05-26,169.45301624599998
2018-05-27,169.64052544499992
2018-05-28,169.896666574
2018-05-29,170.23725490599995
2018-05-30,170.56081154199995
2018-05-31,170.88760234999998
2018-06-01,171.18003382699996
2018-06-02,171.412324504
2018-06-03,171.59162311700004
2018-06-04,171.84192540100003
2018-06-05,172.17618893399998
2018-06-06,172.4862328890001
2018-06-07,172.78737572800003
2018-06-08,173.08539872600008
2018-06-09,173.31162917800006
2018-06-10,173.47328400099997
2018-06-11,173.70659294000004
2018-06-12,174.01294175299995
2018-06-13,174.30054099000003
2018-06-14,174.560263314
2018-06-15,174.80550372099995
2018-06-16,174.99345453200002
2018-06-17,175.118403575
2018-06-18,175.30911807200002
2018-06-19,175.569869956
2018-06-20,175.84943414899996
2018-06-21,176.14568082899999
2018-06-22,176.43266829700005
2018-06-23,176.628912075
2018-06-24,176.755468534
2018-06-25,176.95445722300008
2018-06-26,177.24164249600003
2018-06-27,177.53493221899996
2018-06-28,177.81334855499995
2018-06-29,178.09261241199994
2018-06-30,178.29755973
2018-07-01,178.42139634600008
2018-07-02,178.63660376799996
2018-07-03,178.95444828299986
2018-07-04,179.28227696299996
2018-07-05,179.59929204499997
2018-07-06,179.89002321599992
2018-07-07,180.08993533199998
2018-07-08,180.20796375899994
2018-07-09,180.42098884899997
